"externalId"||`||"classificationOfInstructionalProgramCode"||`||"courseNumber"||`||"courseTitle"||`||"departmentExternalId"||`||"institutionExternalId"||`||"facilityExternalId"||`||"description"
"PSYC132  CM"||`||""||`||"PSYC132  CM"||`||"Personality Psychology"||`||"MPSY"||`||"CM"||`||"CM"||`||"The course is designed to provide students with a thorough understanding of the major theories of personality. These theories will be explored by examining the outstanding theorists and their theories in the areas of psychoanalytic, humanistic, behavioral, trait, and cognitive psychology. Although assessment techniques and research relative to each approach will be discussed, the main emphasis of the course will be on the 'normal' personality and how it develops and not on pathology. Prerequisite: One under-100 psychology course. ||``||"
"PSYC133  SC"||`||""||`||"PSYC133  SC"||`||"Positive Psychology"||`||"SPSY"||`||"SC"||`||"SC"||`||"Positive psychology is the scientific study of optimal human functioning. The course will examine various conceptions of well-being, the measurement of well-being, and the determinants of well-being."
"PSYC138  PZ"||`||""||`||"PSYC138  PZ"||`||"Hist and Sci of Innateness"||`||"ZPSY"||`||"PZ"||`||"PZ"||`||"[Also||``||History 138] Human nature has long been invoked to understand and justify our||``||behaviors. After the advent of Darwinian evolution and Mendels gene theory,||``||however, the notion of instinct gained authority, reshaping categories like race||``||and nature. We will track that shift and examine its effects on political economy||``||and social policy."
"PSYC140  CM"||`||"42.0101"||`||"PSYC140  CM"||`||"Leadership"||`||"MPSY"||`||"CM"||`||"CM"||`||"Examines the broad range of theoretical and empirical literature on effective leadership in organizations. Theories are related to leadership in business, politics, and social movements. Topics include contingency, transactional, transformational, cognitive, gender, and cultural influences on leadership processes; ethical considerations; and integrative approaches. Prerequisite: one psychology course under 100.||``||||``||"
"PSYC142  CM"||`||"42.0101"||`||"PSYC142  CM"||`||"Becoming a Leader:Sem in Ldr Dev"||`||"MPSY"||`||"CM"||`||"CM"||`||"Developing leadership skills, competencies, and potential is thought to traverse the entire lifespan. It is no longer state-of-the-art to take people away from their work to develop as leaders. Rather, state-of-the-science approaches focus on using ongoing experiences as a way to foster and accelerate leadership development. This unit explores various evidence-and experience-based approaches to developing leaders and leadership. Attention is given to understanding psychological theories and models of change, how to enhance development of human and social capital, conceptualizing and leveraging network perspectives on developing shared leadership capacity, and leading development of self and others at individual and collective levels.||``||"
"PSYC148  PZ"||`||""||`||"PSYC148  PZ"||`||"Neuropharmacology and Behavior"||`||"ZPSY"||`||"PZ"||`||"PZ"||`||"This upper-division course will begin with||``||a review of basic pharmacological principles, including such topics as the||``||determinants of effective drug action at a receptor site; routes of administration,||``||absorption, lipid solubility, catabolism, and the Blood Brain Barrier. We will also||``||discuss fast and slow transduction mechanisms with emphasis on second||``||messengers. Finally, this course will review what is known about the neurochemical||``||bases of disorders such as schizophrenia, depression, mania and autism.||``||Prerequisite: Psychology 101 or Neuro 95. Enrollment is limited."
"PSYC152  PO"||`||""||`||"PSYC152  PO"||`||"Forensic Psychology"||`||"PPSY"||`||"PO"||`||"PO"||`||"This seminar course will examine the interaction of psychology and the law. It will explore the scientific knowledge that clinical psychologists bring into the courtroom. In addition, the legal standards that govern the admissibility of psychology expert testimony and define the adjudication of these issues will be critically examined, and the policy implications of modifying the governing legal standards and the scope of psychological research will be discussed."
"PSYC152  PZ"||`||""||`||"PSYC152  PZ"||`||"Infancy: A Developmental Seminar"||`||"ZPSY"||`||"PZ"||`||"PZ"||`||"Infancy: Its Place in Human Development||``||||``||The topic of this seminar will be development in the first 18 months of life. Students in the course will read current and classic journal articles as a means of examining controversial areas in the field of infant and toddler development, such as imitation, attachment, sex differences, memory and early language developments, spatial cognition, motor development, and temperament. Intended for juniors and seniors. Satisfies: SEM, DEV."
"PSYC154  CM"||`||""||`||"PSYC154  CM"||`||"Sem: Meditation/Mindfulness"||`||"MPSY"||`||"CM"||`||"CM"||`||"The practice of meditation and mindfulness is deeply rooted in many Eastern healing traditions. Mindfulness and meditation have been shown to be beneficial for reducing stress, improving mental and physical well-being, and increasing focus and performance outcomes. In addition, the practice of mindfulness has been integrated into Western psychotherapy and evidence-based practices. This course is designed to provide a multifaceted understanding of mindfulness and meditation. We will examine historical and contemporary issues, review and practice different types of mindfulness, examine the physiological underpinnings of mindfulness, and research how mindfulness can be beneficial across a variety of domains. Prerequisite - one previous course in psychology||``||"
"PSYC157  PO"||`||""||`||"PSYC157  PO"||`||"Research Design/Methodlgy w/Lab"||`||"PPSY"||`||"PO"||`||"PO"||`||"Introduction to research design and analysis. The use of empirical methods to address theoretical questions. The course will examine experimental and non-experimental research designs, psychological measurement, and basic concepts of statistics. Computer applications emphasized. Prerequisite:51. Letter grade only."
"PSYC161  CM"||`||""||`||"PSYC161  CM"||`||"Seminar:Decision Making & Memory"||`||"MPSY"||`||"CM"||`||"CM"||`||"Although we live in an uncertain world, our decisions are influenced in predictable ways. This course is an analysis of the human decision-making process with a unique emphasis on how memory influences that process in both conscious and unconscious ways. Students will learn to understand decision making by appealing to classical theories of decision making as well as theories explaining how our memories and experiences influence our decisions. We will also investigate everyday decision making related to happiness, stress, emotional arousal, social influence, rationality, and legal issues.  Prerequisite: one psychology course under 100."
"PSYC162  PO"||`||""||`||"PSYC162  PO"||`||"Memory & Language w/Lab"||`||"PPSY"||`||"PO"||`||"PO"||`||"Memory and Language with Lab. Investigates the nature of human memory and how it interacts with language. Emphasis on architecture of memory systems from working memory to semantic memory and on memory processes in language comprehension and production. Evaluates research on how we remember, why we forget, memory without awareness and language and memory disorders. Prerequisite: 51 or LGCS11."
"PSYC168  SC"||`||""||`||"PSYC168  SC"||`||"Social Psychology"||`||"SPSY"||`||"SC"||`||"SC"||`||"An examination of major topics in social psychology including social cognition, social influence (conformity and persuasion), aggression, prejudice, attraction, and interpersonal and intergroup conflict. Some topics in applied psychology (e.g., psychology and the law) will be discussed. Prerequisite: Psychology 52."
"PSYC168L SC"||`||""||`||"PSYC168L SC"||`||"Social Psychology Lab"||`||"SPSY"||`||"SC"||`||"SC"||`||"Advanced methods in social psychological research involving the observation and categorization of behavior. Students will be introduced to unobtrusive measures, survey results, field research, and some applied social psychological methods. In addition, students will be introduced to a variety of advanced statistical tools for evaluating psychological research. There will be opportunities for designing and conducting studies and analyzing the data collected using advanced statistical tools. Prerequisites: Psychology 52, 103, 168 (or concurrent enrollment in PSYC 168). Satisfies the laboratory course requirement for the psychology major."
"PSYC170  PO"||`||"42.0101"||`||"PSYC170  PO"||`||"Sports & Exercise Psychology"||`||"PPSY"||`||"PO"||`||"PO"||`||"The concepts and applied principles of sport and exercise psychology and related psychosocial variables. Discussion topics relate to psychological and social influences on sport, exercise, rehabilitation, and physical activity."
"PSYC179M HM"||`||""||`||"PSYC179M HM"||`||"Psych of Settler-Colonialism"||`||"HHSS"||`||"HM"||`||"HM"||`||"What is the psychology of the settler/colonizer? How is that psychology created and maintained? In this course we will work with texts by Indigenous scholars-practitioners such as Coulthard, Tuck and TallBear and Black scholars-practitioners such as Fanon to examine these questions. A primary goal of the class is to recognize and understand 'settler moves to innocence' (Tuck and Yang, 2012) that hope to both secure settler futures and dissolve current settler guilt and complicity. We will end the semester by looking to aforementioned Black and Indigenous radicals for ways to disrupt and abolish settler-colonialism."
"PSYC179T HM"||`||""||`||"PSYC179T HM"||`||"Human Nature and Genocide"||`||"HHSS"||`||"HM"||`||"HM"||`||"Imagine participating in an experiment in which you are asked to shock a 'student' who answers questions incorrectly. You are to shock the 'student' at increasing rates for every answer they get wrong. Eventually, you are required to shock them at a level capable of killing them. How far would you go? What factors are important in understanding how far you would go? Can evidence from such an experiment provide enough insight into why you may, or may not, be capable of committing acts of genocide? The course goal is to critically analyze experimental social psychology by applying it to the study of human nature and genocide. We will do this by studying classical social psychology paradigms and experiments. We will also engage with theories such as evolutionary psychology, cultural anthropology, Marxist psychology, and critical theoryallowing us to compare and contrast various ways of studying human behavior. In order to aid us in this journey, we will ask questions such as: What role does human nature play in genocide? Can human nature be discovered by the scientific method? Is human nature today the same as it was 15,000 years ago? Or, could genocide have happened 15,000 years ago?||``||||``||HSA Writing Intensive: Yes."
"PSYC180  CM"||`||"42.0101"||`||"PSYC180  CM"||`||"Forensic Psychology"||`||"MPSY"||`||"CM"||`||"CM"||`||"Examines the interaction of clinical psychology and law. Explores topics such as psychological testimony about insanity, competency to stand trial, child custody decision-making, guardianship, future dangerousness, and civil commitment. Legal standards regarding psychology expert testimony, and policy implications of these legal standards will be discussed. Prerequisite: one psychology course under 100.||``||"
"PSYC180B PO"||`||""||`||"PSYC180B PO"||`||"Seminar in Clinical Psychology"||`||"PPSY"||`||"PO"||`||"PO"||`||"Focuses on fundamental issues related to the practice and research of adult psychotherapy from theoretical, empirical, and applied perspectives. Includes discussion of issues and controversies related to the history of psychotherapy, psychotherapy research, and contemporary psychotherapy practice.  Emphasizes critical thinking, discussion, and writing. Letter grade only. Prerequisite: PSYC 131  PO."
"PSYC182  PZ"||`||""||`||"PSYC182  PZ"||`||"Seminar in Psychology of Art"||`||"ZPSY"||`||"PZ"||`||"PZ"||`||"This seminar examines visual art and aesthetics from the perspectives of philosophy, psychology, and neuroscience. Topics may include aesthetic foundations, historical dialogues between psychology and art, the psychology and neuroscience of vision, and contemporary neuroaesthetic approaches in which visual art is interpreted with respect to the perceptual, cognitive, and emotional consequences for the viewer. Classic and recent books in this area will be discussed. Satisfies: S."
"PSYC183  SC"||`||""||`||"PSYC183  SC"||`||"Data Science Ethics & Justice"||`||"SPSY"||`||"SC"||`||"SC"||`||"Data science is a set of interdisciplinary approaches that seeks to construct or extract knowledge from large collections of information, and then to communicate that knowledge for the purposes of implementing scientific, economic, environmental, educational, or political policies. This course will give students insight into ethical challenges to and approaches in doing data science."
"PSYC184  PZ"||`||""||`||"PSYC184  PZ"||`||"Peer Counseling"||`||"ZPSY"||`||"PZ"||`||"PZ"||`||"This clinical seminar introduces students to the theory and practice of peer counseling. This is an experience-based learning class, designed to explore the basic concepts, issues, and core competencies related to peer counseling and to provide opportunities to apply the conceptual material and emerging skills in a supervised internship placement site. In this course, students will be introduced to critical microskills, as well as cognitive-behavioral principles and strategies used to facilitate therapeutic interactions. In addition to the fieldwork component, students will read scientific literature and learn meta-analytic methods to examine empirical findings related to the efficacy of peer counseling initiatives worldwide. Students will also read and review relevant children's book literature.||``||"
"PSYC188  CM"||`||"42.0101"||`||"PSYC188  CM"||`||"Psychology and Law"||`||"MPSY"||`||"CM"||`||"CM"||`||"Examines psychological assumptions and interpersonal processes in the American legal system. Issues such as police interrogation, plea bargains, jury selection, eyewitness identification, attorney persuasion tactics, jury decision-making, lie detection, the insanity defense, the effectiveness of prisons, and the death penalty are analyzed from a social-psychological perspective. Prerequisite: one psychology course under 100.||``||"
"PSYC191  PO"||`||""||`||"PSYC191  PO"||`||"Senior Thesis"||`||"PPSY"||`||"PO"||`||"PO"||`||"Senior Thesis. An original empirical investigation completed under the guidance of a department faculty member and written in a journal-article format."
"PSYC191  PZ"||`||""||`||"PSYC191  PZ"||`||"Senior Thesis in Psychology"||`||"ZPSY"||`||"PZ"||`||"PZ"||`||"Selected seniors will be invited to conduct||``||research and to prepare a thesis."
"PSYC197A CM"||`||"42.0101"||`||"PSYC197A CM"||`||"Directed Research in Psychology"||`||"MPSY"||`||"CM"||`||"CM"||`||"This course is for a research practicum with a Psychology faculty member focusing on different aspects of scientific psychological research such as experiment design, data collection, literature review, data analysis, and conference presentation or manuscript preparation. This class differs from Independent Study in that the research must be part of the faculty member's continuous line of inquiry in that faculty member's research lab. Students may register in the class for either 0.25 credit (at least 5 hours of directed research per week; 8-10 page paper or equivalent academic work) or 0.5 credit (at least 10 hours per week; 15-20 page paper or equivalent). Students may register more than once in Directed Research. A maximum of 1 credit may accumulate to apply toward graduation (not major) requirements. Students may also enroll in PSYC197B for a non-credit option, in which case they do not complete the academic work required for academic credit.  Instructor Permission Required. High-Pass/Pass/No-Pass grading only."
"PSYC197B CM"||`||"42.0101"||`||"PSYC197B CM"||`||"Directed Research in Psychology"||`||"MPSY"||`||"CM"||`||"CM"||`||"This course is for a research practicum with a Psychology faculty member focusing on different aspects of scientific psychological research such as experiment design, data collection, literature review, data analysis, and conference presentation or manuscript preparation. This class differs from Independent Study in that the research must be part of the faculty member's continuous line of inquiry in that faculty member's research lab. Students may also enroll in PSYC197A with the option for credit.  Instructor Permission Required. High-Pass/Pass/No-Pass grading only."
"RLIT191  PO"||`||""||`||"RLIT191  PO"||`||"Senior Thesis in Romance Lit"||`||"PRLL"||`||"PO"||`||"PO"||`||"Senior Thesis in Romance Literature. Course may be repeated once for credit. "
"RLST010  CM"||`||"38.0201"||`||"RLST010  CM"||`||"Intro to South Asian Religions"||`||"MRLS"||`||"CM"||`||"CM"||`||"A historical survey of major South Asian religious traditions, including Hinduism, South Asian Buddhism, Jainism, South Asian Islam, and Sikhism. Comparative methodology (for example, textual study, iconographical analysis, and anthropological investigation) is used to examine specific themes in each tradition.||``||"
"RLST011  PO"||`||""||`||"RLST011  PO"||`||"Africana Religion and Politics"||`||"PRST"||`||"PO"||`||"PO"||`||"This course examines the religious influences of African Spirituality on radical politics of liberation and abolitionist futures. We will examine lessons from the African Diaspora that are instructive for both global and U.S. freedom struggles, specifically with respect to spaces and practices of incarceration in the U.S. Students will study a village in Malawi and the use of indigenous spirituality to defy patriarchal norms and promote woman empowerment that harnesses an ethic of care, along with abolitionist principles to create sustainable social interventions for communal flourishing."
"RLST020  PO"||`||""||`||"RLST020  PO"||`||"Intro to the Hebrew Bible"||`||"PRST"||`||"PO"||`||"PO"||`||"This course introduces the diverse texts that make up the Hebrew Bible/Old Testament. Students will explore the texts through careful reading and critical analysis, using a variety of interpretive strategies, including historical, literary, and ideological critical analyses. Students will be asked to engage critically with the biblical text, with their own interpretations of the texts, as well as with scholarly works about the Hebrew Bible. (HRT II, MES)"
"RLST023  PO"||`||""||`||"RLST023  PO"||`||"Islam and Capitalism"||`||"PRST"||`||"PO"||`||"PO"||`||"This course offers an in-depth study of the historical, cultural, and political entanglements between Islam and capitalism. Students will read ethnographies of commercial life and learn the economic history of Muslim societies from Southeast Asia to West Africa. We will examine how the co-formation of Islamic law and commerce shaped Muslim societies through watershed moments in the history of capitalism: the emergence of trade networks in the Mediterranean and Indian Ocean; the birth of the joint-stock company and corporations; colonialism and industrialization; the global ascendancy of right-wing populism and neoliberal finance; and climate change and the movement for ecological justice."
"RLST025  PO"||`||""||`||"RLST025  PO"||`||"Relig, Punish, Restoration (CP)"||`||"PRST"||`||"PO"||`||"PO"||`||"This course explores the influence of religion on the secular sphere of criminal justice. Questions raised may include: How has religion shaped ideals and practices of punishment and rehabilitation in the U.S., past and present? Has religion impacted the duration, extremity, and social effects of punishment? What are religious arguments for and against the death penalty? What is the relation between religious ideas and existing practices of rehabilitation, including restorative and transformative justice? This class will be taught in the Inside-Out Prison Exchange format, alongside incarcerated students at the California Rehabilitation Center men's prison. Letter grade only. Course is equivalent to RLST181  PO."
"RLST064  CM"||`||""||`||"RLST064  CM"||`||"Islam in Motion"||`||"MRLS"||`||"CM"||`||"CM"||`||"How does religion change across time and space? This course examines the ways in which Islamic concepts, symbols, and discourses change across different geographies and time periods. In our explorations, we are particularly interested in (1) cataloging the vast diversity of Islamic expressions in different times and places, particularly in South and Southeast Asia; (2) exploring how actors in these different regions and eras may make claims about 'authentic' Islam; and (3) exploring how language associated with these authoritative claims often presents Islam as unchanging. This course assumes no previous knowledge of Islam.||``||"
"RLST084  CM"||`||"38.0201"||`||"RLST084  CM"||`||"Relig, Race, Civil Rights Mvmt"||`||"MRLS"||`||"CM"||`||"CM"||`||"The course examines the influence of religion on white supremacy and the civil rights movement in the United States from the 1950s through the 1970s. In particular, it explores how religious ideologies, symbols, texts, and narratives were incorporated and employed as strategies and mechanisms for social change in the African American, Mexican American/Chicano, and American Indian civil rights struggles. It will focus on how key leaders such as Martin Luther King Jr, Malcolm X, Cesar Chavez, Ralph Abernathy, Reies Lopez Tijerina, Dolores Huerta, Dennis Banks, and others drew on their religious ideologies, symbols, texts, and counter-narratives in their struggles against white supremacy, segregation, political disenfranchisement, and for civil rights and social justice. ||``||||``||"
"RLST110  PO"||`||""||`||"RLST110  PO"||`||"Death, Dying, and the Afterlife"||`||"PRST"||`||"PO"||`||"PO"||`||"This course will explore various ways East Asian religious traditions deal with death and the dead. We will examine how the Daoist, Buddhist, and folk traditions of East Asia historically and currently address the question of 'What happens when we die?' We will look at different ritual practices surrounding death, dying and the dead in their ongoing relationships with the living. We will also explore various descriptions of the terrain of the afterlife or postmortem world by critically engaging a variety of textual and visual records of China, Korea and Japan. Some of the topics that will be discussed in the course include the nature of the self, the function of funerary rites, the geography of the afterlife, communication with the dead and religious notions of salvation/liberation. By exploring a variety of narratives and practices regarding death and the afterlife, students will develop a rich and detailed picture of the relationship between the living and the dead in the East Asian religious landscape."
"RLST117  PO"||`||""||`||"RLST117  PO"||`||"Islamic Law"||`||"PRST"||`||"PO"||`||"PO"||`||"This course offers an in-depth introduction to Islamic law or the Shari'a by examining its substantive content and historical evolution. Students will gain a holistic understanding of the Shari'a's major doctrines and practices, ranging from laws of worship and ritual purity to institutions of marriage, slavery, war, and economic welfare. We will examine the broader historical and sociological contexts in which Islamic legal schools evolved, from 7th century Arabia to colonialism and the modern nation-state. The second half of the course will focus on the Shari'a's tumultuous relationship with liberal democracy and secularism. Students will critically assess the cultural and normative presuppositions informing discourses on the relationship between Islamic law and terrorism, women's rights, and the treatment of minorities. The course carries no prerequisites and is open to all majors. No background knowledge of Islam is assumed."
"RLST125  CM"||`||"38.0201"||`||"RLST125  CM"||`||"Race/Religion in Hollywood Films"||`||"MRLS"||`||"CM"||`||"CM"||`||"This course critically examines how Blacks, Latinos/as, and Native Americans have been depicted and socially constructed in Hollywood-distributed films over the past century. We start by exploring screenwriting and critical theories about film, race, religion, gender, and social change and then how Hollywood has served as a vehicle for both affirming racial-ethnic stereotypes and/or challenging and resisting them in their desire to rewrite the visual narrative of American history. We analyze and interpret how film can function as a vehicle for racial, religious, political, gender, and/or social commentary, conscientization, protest, and reconciliation.||``||"
"RLST130A CM"||`||""||`||"RLST130A CM"||`||"Special Topics Religious Studies"||`||"MRLS"||`||"CM"||`||"CM"||`||"This course offers various special topics in Religious Studies that have a thematic focus and often connect the study of religion with other disciplines. The course provides a way for students to study diverse perspectives on how religion intersects with other areas of human experience, such as politics, economics, gender, race, ethics, or the environment. Topics will vary by professor but offerings will tend to focus on topics not offered elsewhere in the curriculum.||``||||``||The topic for Spring 2023 is 'The Qur'an and Its Interpreters':  ||``||This course introduces students to the content, style, and interpretation of the QuraAn, the sacred text of Islam. At the beginning of the course, we will acquire a basic understanding of the QuraAnas narrative, theological, and legal content and look at various historical accounts of the compilation of the QuraAn into a written document. We will spend the majority of our time on the history of the interpretation of the QuraAn. This part of the course will consist of four units: (i) the classical commentary (tafsA«r) tradition, (ii) mystical and philosophical commentaries, (iii) historical criticism of the QuraAn,  and (iv) modern and contemporary Muslim approaches to the QuraAn. Special attention will be given to recent Muslim scholars who critique the Western academic study of the QuraAn from a postcolonial, Black, or feminist standpoint.  ||``||||``||||``||||``||"
"RLST130B CM"||`||""||`||"RLST130B CM"||`||"Special Topics Religious Studies"||`||"MRLS"||`||"CM"||`||"CM"||`||"This course offers various special topics in Religious Studies that have a thematic focus and often connect the study of religion with other disciplines. The course provides a way for students to study diverse perspectives on how religion intersects with other areas of human experience, such as politics, economics, gender, race, ethics, or the environment. Topics will vary by professor but offerings will tend to focus on topics not offered elsewhere in the curriculum.||``||||``||Topic for spring 2023 is: 'Malcom X and Bob Marley':||``||||``||This course explores the history of interactions between 20th century black religious consciousness, social and political construction of black identity in the Unites States and the Caribbean. The objective of this course is to provide students with the opportunity to engage in critical interpretation of the Black Atlantic religious experience by focusing on topics such as: black Christianity, Islam, and Rastafari; black feminism and womanism; black liberation movements; and the religious sensibilities of Rhythm and Blues, Hip-Hop, and Reggae music in contemporary society. It examines the intersection of black activism with racism, social constructions of race, white supremacy and the contributions of black leaders in Black Atlantic religions, politics, culture, and society. Each of the course materials will intersects with one or more of these themes. This course will also engage students in critical and creative thinking about the cultural, historical, and political issues that have undermined the humanity and Human Rights of African descended peoples in the United States and the Caribbean. Class sessions will follow a lecture discussion format and interactive study groups will be utilized. ||``||"
"RLST142  AF"||`||""||`||"RLST142  AF"||`||"Prob of Evil: Afr-Amer Engagmnts"||`||"PRST"||`||"PO"||`||"PO"||`||"Thematically explores the many ways African-Americans have encountered and responded to evils (pain, wickedness and undeserved suffering) both as a part of and apart from the broader Western tradition. We will examine how such encounters trouble the distinction made between natural and moral evil and how they highlight the tensions between theodicies and further ethical concerns. (CWS, PRT)"
"RLST146  PO"||`||""||`||"RLST146  PO"||`||"Antisemitism"||`||"PRST"||`||"PO"||`||"PO"||`||"What is antisemitism? In what ways is it similar to other forms of prejudice and in what ways distinct?  How is it shaped by the broader culture in which it arises and how does it shape that culture?  We will read anti-Jewish texts, mainly from Europe, beginning in the ancient period and continuing into the twentieth century.  We will also read the work of twentieth century philosophers and scholars attempting to understand the phenomenon."
"RLST150  AF"||`||""||`||"RLST150  AF"||`||"Eye of God: Race and Empire"||`||"PRST"||`||"PO"||`||"PO"||`||"In mythic cycles from the 'Western Tradition,' there has been a sustained intrigue over the relationship between the human eye and the heavenly sun. From the Cyclops of Homer's Odyssey to its refiguring in D.W. Griffith's 'The Birth of a Nation,' the powers of the eye are equated with those of its celestial counterpart. This intrigue has been reshapedbut not lostwith the advent of modern visual surveillance techniques. In this course, we will examine a range of manifestations of the solar eye, paying particular attention to the relationship(s) it bears to reality and the ways in which the solar eye operates in schemes both great and small of confidence and illusion. We will consider works by Plato, Foucault, Ellison and Morrison; documents in government policy; and movies like 'The Fly,' 'Cube,' '9' and 'The Lord of the Rings' trilogy. (PRT). Letter grade only."
"RLST152  PO"||`||""||`||"RLST152  PO"||`||"Children's Literature"||`||"PRST"||`||"PO"||`||"PO"||`||"Many childrens stories describe a passage from immaturity to individuality and responsibility and facilitate such a passage in their readers. We study this pattern in various works with a focus on the role of ritual and magic. Our purpose is to arrive at a critical awareness of how the stories work and to speculate on the residue they leave on our religious sense and hermeneutics. "
"RLST169  CM"||`||""||`||"RLST169  CM"||`||"Christianity & Politics: E. Asia"||`||"MRLS"||`||"CM"||`||"CM"||`||"This course analyzes the religious, political, and economic impact of Western Christian missions, colonialism and imperialism in Japan, China and Korea in the modern period. It examines the nationalist revolts for and against Christianity in Japan (Shimabara Rebellion, Unchurch movement), China (Taiping Rebellion, Boxer Rebellion, Kuomingtang-KMT and Maoism) and Korea (Buddhist collaboration, Japanese imperialism, Independence Movement, Minjung Thought), by comparing the continuity and discontinuity between religion and culture.||``||||``||"
"RLST180  SC"||`||""||`||"RLST180  SC"||`||"Interpreting Religious Worlds"||`||"SREL"||`||"SC"||`||"SC"||`||"Required of all majors and minors. Examines some current approaches to the study of religion as a legitimate field of academic discourse. This course is taught in alternating years at Scripps, Pomona, and Claremont McKenna Colleges."
"RLST191  PO"||`||""||`||"RLST191  PO"||`||"Senior Thesis"||`||"PRST"||`||"PO"||`||"PO"||`||"Senior Thesis. Required of all senior majors in religious studies."
"RUSS002  PO"||`||""||`||"RUSS002  PO"||`||"Elementary Russian 2"||`||"PGRU"||`||"PO"||`||"PO"||`||"Elementary Russian. Continues the acquisition of basic oral and written communication with a focus on Russian grammar in social and cultural contexts. Intensive oral and written practice. Prerequisite: 1."
"RUSS011  PO"||`||""||`||"RUSS011  PO"||`||"Russian Conversation, Intermed"||`||"PGRU"||`||"PO"||`||"PO"||`||"Russian Conversation, Intermediate. Contemporary Russian Language and Culture. Open to all students except native speakers. Credit for satisfactory participation in Oldenborg Center activities and two conversation classes weekly. Cumulative, one-fourth course credit; graded P/NP. Does not satisfy the foreign language requirement. Limited to one enrollment per semester and a cumulative total of one course credit."
"RUSS013  PO"||`||""||`||"RUSS013  PO"||`||"Russian Conversation, Advanced"||`||"PGRU"||`||"PO"||`||"PO"||`||"Russian Conversation, Advanced. Open to all students except native speakers. Credit for satisfactory participation in Oldenborg Center activities and two conversation classes weekly. Prerequisite: two years of college-level language study or equivalent. Cumulative, one-quarter course credit; graded P/NP. Does not satisfy the foreign language requirement. Limited to one enrollment per semester and a cumulative total of one course credit. Each semester."
"RUSS044  PO"||`||""||`||"RUSS044  PO"||`||"Advanced Russian"||`||"PGRU"||`||"PO"||`||"PO"||`||"Advanced Russian. Continues the study of the Russian grammatical system. Focus on oral communicative strategies, advanced syntax, study of short poems, prose and film. Prerequisite: 33."
"RUSS183  PO"||`||""||`||"RUSS183  PO"||`||"Comedy in Russ Lit and Film"||`||"PGRU"||`||"PO"||`||"PO"||`||"Introduction to comic works of film and fiction from the 19th and 20th centuries. Textual analysis, class discussion, oral reports, composition, advanced work on grammar and stylistics. Prerequisites: RUSS 044  PO or equivalent."
"RUSS191  PO"||`||""||`||"RUSS191  PO"||`||"Senior Thesis in Russian"||`||"PGRU"||`||"PO"||`||"PO"||`||"Senior Thesis. Course or half-course."
"RUST110  PO"||`||""||`||"RUST110  PO"||`||"Russian and East European Cinema"||`||"PGRU"||`||"PO"||`||"PO"||`||"A survey of Russian and Eastern European film from Soviet to post-Soviet times. Focus on the most innovative films and directors from Russia, Poland, Czechoslovakia (and its successor states), Hungary, and former Yugoslavia in their relation to social, cultural, and political discourses. The course includes such topics as the communist past and its aftermath, aesthetics and ideology, historical memory, migration, human trafficking, ethnicity, and gender. Film genres, styles, and basic notions of film theory."
"RUST189A PO"||`||""||`||"RUST189A PO"||`||"Empire at War: Art & Lit in Rus"||`||"PGRU"||`||"PO"||`||"PO"||`||"Through the exploration of works of art and literature that deal with the representation of war (and peace), we will define the aspects of building a nation, the creation of an empire, and the rise and fall of nationalism and colonialism. We will consider art and literature from Russia paying special attention to the questions of form, genre, language, medium, and the limits of truthful representation. We will discuss works by Catherine the Great, Pushkin, Tolstoy, Goncharova, Eisenstein, Sokurov, and Kovalenko. We will also refer to secondary sources for historical background and critical insight. Given the interdisciplinary nature of our seminar, several classes will be held at such locations as the Benton Museum, Williamson Gallery, Getty Museum in Los Angeles, and the Mission Inn Museum in Riverside. All readings and discussions are in English."
"SCI 010L CM"||`||"26.9999"||`||"SCI 010L CM"||`||"The Codes of Life"||`||"MSCI"||`||"CM"||`||"CM"||`||"This course explores contemporary challenges in human health and the life sciences using a combination of laboratory and computational methods. Examples of the types of topics that may be explored include the prevalence of antibiotic resistant bacteria in our local water systems, the use of genetic engineering to eliminate certain diseases, and the evolutionary origins of modern humans. Students will learn foundational principles in the sciences, experimental methods, as well as data science and computer science concepts for scientific insight, including Python programming. The course will also explore the connections of science to society including ethics and policy issues. No prior science or computing experience is expected. Not open to students who have taken CSCI040 CM, CSCI005 HM, or equivalent. Satisfies the CMC General Education requirement in science. Letter grade only.||``||"
"SOC 001  PZ"||`||""||`||"SOC 001  PZ"||`||"Introduction to Sociology"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"This course examines introductory concepts and theories in the study of Sociology. Attention is given to sociological theory, inequality of race, class, gender, and sexuality, white privilege, as well as power, authority, and movements for social change. "
"SOC 030  CH"||`||""||`||"SOC 030  CH"||`||"Chicanxs-Latinxs Contemp Society"||`||"PSOC"||`||"PO"||`||"PO"||`||"Focusing on the contemporary experiences of Chicanas/os and Latinas/os in the United States, this course considers identities, community formation, and migration, along with the ways race, class, and gender are structured in institutions such as the state, media, education, health, and work. Consideration is also given to resistance, activism, conflict, and coalitions."
"SOC 035  PZ"||`||""||`||"SOC 035  PZ"||`||"Race and Ethnic Relations"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"This course examines concepts and theories in the study of race and ethnic relations. Attention is given to the social construction of race as it relates to colonization and racial oppression, while examining contemporary realities of immigration, inter-ethnic conflict, white privilege and social movements for racial equality."
